video_id,title,published_at,view_count,like_count,comment_count,duration
c4UJlozrxnI,SUKIMASWITCH / Revival (Bahasa Indonesia Lyrics),2020-02-21T05:14:49Z,54194,980,52,PT5M15S
DBZxd_aRG0Y,SUKIMASWITCH / LINE (Bahasa Indonesia Lyrics),2020-02-21T05:14:10Z,374286,6319,372,PT5M8S
8-MLinTaVAk,SUKIMASWITCH / Mr. Kite : SHINKAI MAKOTO × SUKIMASWITCH Collaborated MV (Bahasa Indonesia Lyrics),2020-02-21T05:05:29Z,17785,552,25,PT2M4S
HFVynMTQ8Q4,SUKIMASWITCH / SEISHUN (Bahasa Indonesia Lyrics),2020-02-14T05:00:23Z,22401,434,17,PT5M25S
KvflKpsQotk,SUKIMASWITCH / KANADE (Bahasa Indonesia Lyrics),2020-02-14T05:00:23Z,451182,5078,206,PT5M45S
q2Tv-Z8xuxI,SUKIMASWITCH / ZENRYOKU SHOUNEN (Bahasa Indonesia Lyrics),2020-02-14T05:00:23Z,367756,5977,291,PT4M35S
3Fhd-ZdHFiA,スキマスイッチ/SUKIMASWITCH ジャカルタ公演詳細発表,2019-12-20T08:00:01Z,7524,221,21,PT1M12S
oaoUMS4r5SM,スキマスイッチ『ハナツ』2019（full ver.),2019-12-16T06:29:29Z,80319,959,38,PT7M2S
hRK5aDOvFrE,スキマスイッチ 「クリスマスがやってくる～Christmas Edition～」 クリスマスグッズ付き完全限定生産で発売！,2019-11-20T06:00:20Z,24860,748,38,PT2M12S
o2W6LWvmbPo,スキマスイッチ「ハナツ」2019 MV（short ver.）～高校生ラグビー選手600人と大合唱！～,2019-09-30T04:00:35Z,69196,876,52,PT4M6S
b_zXYdxKkRw,スキマスイッチ / 「青春」 初回限定盤A Digest Movie,2019-07-20T00:50:05Z,27135,738,9,PT39S
K_M3f0z7lM4,スキマスイッチと一緒に青春の1ページを,2019-07-03T22:04:13Z,51953,943,55,PT6M50S
KYOQo60a3tQ,スキマスイッチ New SG「青春」全曲ティザー,2019-07-02T02:59:59Z,18206,385,17,PT1M38S
6jqta4rX370,2019年今秋から「スキマスイッチ TOUR 2019-2020 POPMAN'S CARNIVAL vol.2」開催決定！,2019-07-01T04:00:11Z,50876,613,71,PT4M46S
TOrXRQB5ZNw,スキマスイッチ / 「青春」Music Video Documentary,2019-06-24T16:16:46Z,140867,1611,58,PT5M29S
kiOJ1DykNJI,スキマスイッチ / 「東京」ティザー映像,2019-06-21T09:03:28Z,48486,738,42,PT2M9S
vXIXkS61Qqc,スキマスイッチ - 「青春」Music Video：SUKIMASWITCH - SEISHUN Music Video,2019-06-12T19:00:12Z,1673811,12277,574,PT5M25S
cYSv5sOYdAI,スキマスイッチ / 未来花 for Anniversary from 15th Anniversary Special at YOKOHAMA ARENA ～Reversible～ THE MOVIE,2019-05-16T06:52:05Z,819033,4247,140,PT6M10S
dlSXhSCKhck,スキマスイッチ / 全力少年 from SUKIMASWITCH 15th Anniversary Special at YOKOHAMA ARENA ～Reversible～ THE MOVIE,2019-05-16T06:52:05Z,1492147,10155,244,PT4M57S
wjoTmy3c16U,スキマスイッチ：SUKIMASWITCH / 奏（かなで）：KANADE  1億回突破記念！！～共に歩んだ１５年間の軌跡～,2019-04-05T02:59:52Z,18804653,44144,1170,PT5M25S
O3JwiKJj7-8,スキマスイッチ - 「Revival」Music Video - SUKIMASWITCH,2018-09-10T22:58:50Z,4821188,56144,2226,PT5M19S
Tg2BGVTTQzc,"「ゴールデンタイムラバー」from TOUR 2010 ""LAGRANGIAN POINT""： SUKIMASWITCH - GOLDEN TIME RUBBER Live...",2014-07-02T08:40:01Z,2785411,16794,591,PT7M51S
16dCkDnhpAA,スキマスイッチ - 「飲みに来ないか」Music Video：SUKIMASWITCH - NOMINIKONAIKA Music Video,2014-02-27T07:39:30Z,2241627,10100,279,PT4M4S
gfiGQhDH4ZI,スキマスイッチ - 「さいごのひ」Music Video：SUKIMASWITCH - SAIGONOHI Music Video,2010-12-24T05:46:43Z,1962868,3856,156,PT6M38S
0iAF8TJAqp4,スキマスイッチ - 「ゴールデンタイムラバー」Music Video : SUKIMASWITCH / GOLDEN TIME RUBBER Music Video,2009-10-02T07:35:10Z,29388449,123005,3596,PT5M43S
15566qQHhlw,スキマスイッチ - 「虹のレシピ」Music Video：SUKIMASWITCH - NIJINORECIPI Music Video,2009-04-28T08:36:29Z,1494284,2059,108,PT8M3S
bzFYUVCE8Go,スキマスイッチ - 「君の話」Music Video：SUKIMASWITCH - KIMINOHANASHI Music Video,2008-12-08T12:00:50Z,1555702,3697,235,PT3M49S
ey8GcW1GGOY,大橋卓弥 - 「SKY」Music Video：TAKUYA OHASHI - SKY Music Video,2008-12-08T11:51:27Z,537737,1380,92,PT4M38S
QRsqEFoXq-w,大橋卓弥 - 「はじまりの歌」Music Video：TAKUYAOHASHI - HAJIMARINOUTA Music Video,2008-12-08T11:45:59Z,4230851,10963,562,PT6M24S
TZAjKYUnW9g,スキマスイッチ - 「マリンスノウ」Music Video：SUKIMASWITCH - MARINESNOW Music Video,2008-12-08T09:08:10Z,5046640,9368,475,PT5M23S
tHJGdnG6CpQ,スキマスイッチ - 「アカツキの詩」Music Video：SUKIMASWITCH - AKATSUKINOUTA Music Video,2008-12-08T08:58:46Z,5187616,13286,589,PT4M43S
yw8OmnujQdc,スキマスイッチ - 「ガラナ」Music Video：SUKIMASWITCH - GUARANA Music Video,2008-12-08T08:46:18Z,17395850,33104,1543,PT4M29S
AeMRXJtg500,スキマスイッチ - 「ボクノート」Music Video：SUKIMASWITCH - BOKU NOOTO Music Video,2008-12-08T08:42:51Z,35847646,118543,5247,PT5M56S
0vHyhZyBtsE,スキマスイッチ / 雨待ち風,2008-12-08T08:35:11Z,3073673,6893,341,PT6M2S
IvDTkTKi5pA,スキマスイッチ - 「全力少年」Music Video : SUKIMASWITCH / ZENRYOKU SHOUNEN Music Video,2008-12-08T08:27:04Z,99039955,318804,14351,PT4M42S
9BCqxGHG69U,スキマスイッチ - 「ふれて未来を」Music Video：SUKIMASWITCH - FURETEMIRAIWO Music Video,2008-12-08T08:21:19Z,2991438,7485,333,PT4M39S
YNNDVIJHSHQ,スキマスイッチ - 「冬の口笛」Music Video：SUKIMASWITCH - FUYUNOKUCHIBUE Music Video,2008-12-08T08:14:00Z,2339154,5337,304,PT5M42S
J5Z7tIq7bco,スキマスイッチ - 「奏（かなで）」Music Video : SUKIMASWITCH / KANADE Music Video,2008-12-08T08:04:59Z,201710700,443987,15825,PT5M45S
BewXWiygfvU,スキマスイッチ - 「view」Music Video：SUKIMASWITCH - VIEW Music Video,2008-12-08T08:01:11Z,1892455,6433,410,PT4M27S
